0,565,0
0,2864,4
0,2775,12
1,281,2
0,2976,9
0,2758,9
0,1172,21
0,1559,2
0,3038,21
0,172,0
0,2583,3
0,1579,0
0,1802,0
0,1375,2
2,672,0
0,3238,2
0,2453,3
0,622,3
0,830,9
0,2111,9
0,3369,3
0,882,0
0,2988,9
0,3002,2
0,357,0
2,404,0
0,2792,2
0,2764,2
0,170,2
0,1013,2
0,2236,9
0,2049,0
0,628,9
0,1468,0
0,176,0
2,702,9
0,1895,9
0,1964,4
0,3109,4
0,346,5
0,2695,5
0,2397,12
0,1299,12
0,2008,15
0,640,15
0,1014,15
0,2513,15
0,1565,15
0,2179,15
0,974,12
0,273,15
0,790,15
0,3244,15
0,630,7
0,197,15
0,2197,15
0,2087,7
0,2543,7
0,1681,7
0,794,7
0,2371,7
0,1010,12
0,779,12
0,2745,7
0,22,28
0,629,7
0,879,28
0,332,28
0,689,7
0,2270,28
0,1595,28
0,340,28
0,738,0
0,1896,2
0,2473,2
0,1886,2
0,1484,9
0,2923,2
0,296,2
0,1548,0
0,289,0
0,1586,9
0,1159,9
0,756,9
0,1452,0
0,2394,2
0,177,2
0,1054,2
0,1383,0
0,1506,0
0,484,21
0,2012,0
0,1048,2
0,1592,2
0,2057,4
0,2238,0
0,455,0
0,1650,4
2,525,4
0,76,2
0,2074,2
0,1795,9
0,2756,9
0,838,9
0,1077,9
0,3275,2
0,2365,2
2,711,0
0,2910,0
0,2107,2
0,2941,3
0,2299,0
0,1332,3
0,2132,3
0,2777,9
1,432,2
1,509,2
0,244,0
0,890,3
0,833,0
0,14,9
0,1953,3
0,2689,9
0,48,2
0,1271,31
0,1939,2
0,691,31
0,3088,4
0,1822,3
0,868,3
0,3089,0
0,2328,2
0,1326,0
0,99,3
0,920,0
0,1892,31
0,1736,27
0,1731,4
0,3309,4
0,710,16
0,2770,0
0,1673,2
0,1339,9
0,760,16
0,1845,9
0,947,9
0,911,9
0,3148,2
0,1431,9
0,1193,2
0,3153,0
0,44,0
0,961,0
0,2383,4
0,1203,4
0,1069,9
0,916,9
0,518,4
0,2528,0
0,2710,2
0,394,2
0,1122,0
0,2578,21
0,1478,21
0,217,0
0,1346,12
0,2356,4
0,1991,4
0,413,9
0,525,2
0,870,0
0,3165,0
0,2558,0
0,877,9
0,294,2
0,3249,2
0,1793,21
0,1748,4
0,59,2
0,507,2
1,392,0
0,3274,2
0,1231,0
0,2666,2
0,1085,0
0,41,0
0,20,4
0,685,4
0,1922,28
0,43,13
0,2344,13
0,1470,28
0,3388,15
0,1535,28
0,2521,15
0,1818,15
0,1682,15
0,3351,15
0,2725,15
0,2599,15
0,3240,13
0,1059,15
0,397,15
0,1160,15
0,1926,15
0,3069,13
0,2896,13
0,330,15
0,1581,13
0,2352,15
0,3231,15
0,3061,15
0,557,2
0,504,0
0,1022,2
0,1228,2
0,1037,0
0,2477,9
0,741,9
0,2450,13
0,2954,14
0,2776,15
0,3194,15
0,2524,15
0,2025,13
0,2631,15
0,2510,15
0,2129,15
0,1522,15
0,3134,13
0,1314,13
0,2358,13
0,3136,13
0,2343,13
0,2007,13
0,2376,28
0,3260,15
0,2255,13
0,553,9
0,1087,26
0,2242,2
0,832,0
0,123,0
0,2004,2
0,2609,3
1,417,9
2,257,21
0,3370,21
0,341,26
0,2662,9
0,1180,21
0,229,0
0,2247,15
0,2351,28
0,2320,28
0,739,15
0,1386,25
0,2613,25
0,467,25
0,1441,25
0,851,28
0,2567,24
0,407,15
0,345,13
0,3251,18
0,3298,13
0,1254,13
0,237,25
0,1229,13
0,97,13
0,2803,13
0,1389,13
0,1764,13
0,904,18
0,1724,13
0,2501,15
0,574,15
0,158,13
0,2563,15
0,2719,15
0,1599,15
0,1578,25
0,1360,25
0,2170,25
0,1289,3
0,2721,3
0,38,9
0,1842,25
0,435,25
0,3355,25
0,543,25
0,1839,25
0,3252,25
0,2258,25
0,1874,25
0,488,15
0,432,15
0,2158,12
0,3186,12
0,1833,12
0,1495,28
0,936,11
0,2876,11
0,3335,11
0,3145,11
0,2614,28
0,2805,15
0,328,15
0,2546,15
0,1219,15
0,3317,13
0,3257,13
0,2029,13
0,3293,13
0,1075,3
0,3027,12
0,5,12
0,3276,15
0,274,15
0,2417,15
0,410,15
0,1609,15
0,2248,15
0,1227,15
0,1987,12
0,723,15
0,3215,15
0,2037,15
0,1631,15
0,1285,15
1,257,0
0,552,2
0,1709,0
0,1949,3
0,1921,0
0,2172,3
0,155,3
0,205,9
0,2897,9
0,3189,21
0,2041,2
0,2865,4
2,339,2
0,960,0
0,2572,4
0,972,9
2,719,2
0,1751,4
0,2204,2
0,2216,4
0,2153,0
0,895,4
0,2139,0
0,119,4
0,2313,2
2,281,0
0,2530,9
0,1458,3
0,577,2
0,601,0
0,178,0
0,2875,3
0,2630,2
0,2280,9
1,96,9
0,146,21
0,1867,2
0,2183,9
0,1437,5
0,2026,15
0,3024,15
0,3350,2
0,175,2
0,604,2
0,686,4
0,769,4
2,522,0
0,1796,0
0,1799,13
0,2289,10
0,3358,15
0,515,10
0,774,15
0,596,15
0,259,10
0,793,5
0,2552,5
0,495,5
0,3032,5
0,942,15
0,2131,15
0,2885,5
0,674,15
0,1337,5
0,2761,12
0,1985,12
0,1334,12
0,3130,15
0,3250,3
0,1946,3
0,1928,15
0,1702,3
0,3230,15
0,2017,3
0,581,15
0,214,15
0,1486,12
0,2592,15
0,2265,12
0,2410,15
0,2306,0
0,603,2
0,1012,0
0,2539,3
0,3302,9
0,3196,12
0,2469,12
0,2748,12
0,764,15
0,1502,3
0,1976,15
0,1824,15
0,288,3
0,2703,4
0,1083,15
0,2899,4
0,1347,3
0,1721,16
0,2069,16
0,3026,0
0,1742,2
0,1463,9
0,1483,9
0,608,2
0,3277,30
0,1340,0
0,2596,0
0,3064,0
0,1550,21
0,360,21
0,1556,3
0,3178,2
0,40,2
0,1792,0
0,3137,31
0,2127,31
0,2817,0
0,994,9
0,1476,2
0,2554,4
0,2390,21
0,2799,2
0,3012,9
0,1423,0
0,2969,9
0,660,0
0,3183,2
0,2820,2
0,2207,3
0,2290,9
0,549,2
0,1750,30
0,85,9
0,2654,9
0,522,0
0,2091,4
0,2568,3
0,1551,4
0,1005,31
0,582,16
0,1462,0
0,1465,2
0,1919,0
0,1820,9
0,1036,3
0,1094,9
0,90,21
0,1263,0
0,1610,9
0,3140,9
1,131,3
0,3048,12
0,248,12
0,2009,0
0,1863,2
0,316,4
0,1181,2
0,2890,4
0,1249,4
0,554,2
0,3045,21
0,2645,9
0,3234,16
0,2277,9
0,809,2
0,2393,0
0,2903,16
0,1545,21
0,907,21
0,2342,2
0,542,9
0,1391,2
0,1769,9
0,3242,4
0,3368,0
0,1384,4
0,2063,0
0,1678,4
0,1708,0
0,241,4
0,1546,9
0,971,16
0,1072,0
0,2802,0
0,2534,9
0,1032,21
2,617,0
0,3190,2
0,307,0
0,1166,2
0,2121,3
2,418,3
0,880,9
0,792,9
0,1616,4
1,146,2
0,1204,0
2,561,4
0,2566,0
0,1815,9
0,3177,9
0,716,4
0,358,4
2,489,2
0,324,4
0,3243,2
0,1279,0
0,2249,2
2,368,2
0,2031,9
1,244,0
0,2399,2
1,519,2
0,908,0
0,1489,2
2,45,2
0,1319,0
1,411,3
0,3295,3
0,559,9
0,783,9
0,1718,3
0,2702,2
0,1963,16
0,1218,4
0,1950,2
0,2623,9
0,3146,21
0,1416,9
0,446,16
0,19,2
0,524,2
0,2369,4
0,754,4
0,3345,9
0,2077,16
0,1831,9
0,2279,0
0,933,9
0,2124,16
0,2252,0
0,3090,21
0,2743,2
0,2831,2
0,122,16
0,547,0
0,2659,0
0,3150,21
0,3373,2
0,854,16
0,1338,9
0,261,0
0,745,0
0,1091,4
0,1906,4
0,3082,0
0,3043,16
0,1646,21
0,1399,9
0,862,2
0,850,2
0,1403,0
0,1101,21
0,784,21
0,1108,2
0,2872,16
0,2593,9
0,1832,16
0,3227,0
0,2446,21
0,3382,21
0,1008,0
1,187,0
0,359,0
1,316,0
0,364,0
0,2214,0
0,140,0
0,1152,0
0,3342,2
0,325,2
0,2964,2
0,3339,9
0,987,9
0,3063,0
1,104,2
0,2035,9
0,2467,21
0,2093,4
0,3000,2
0,2819,0
0,141,0
2,688,4
0,2660,9
0,2193,9
0,304,9
0,2404,0
1,84,2
1,434,0
0,2140,3
0,2827,3
0,3100,9
0,3321,9
0,827,21
0,966,4
0,2447,0
0,2718,9
0,3239,2
0,1933,2
0,124,0
0,2194,3
0,528,9
1,298,2
0,255,0
0,2655,9
0,1115,9
0,747,0
0,62,2
2,406,2
0,1045,2
2,480,0
0,2723,0
0,2480,0
0,1158,4
0,164,4
0,1141,2
0,1104,0
0,2697,2
0,1674,4
0,2395,4
0,2871,28
0,2956,13
0,1698,12
0,2553,12
0,871,12
0,930,12
0,87,28
0,2773,7
0,436,7
0,390,7
0,1849,13
0,1571,15
0,896,28
0,3104,12
0,1927,12
0,1105,15
0,1676,6
0,584,15
0,1288,7
0,3253,6
0,2206,15
0,2498,7
0,1216,15
0,836,15
0,989,7
0,2962,12
0,39,5
0,3054,12
0,3294,12
0,613,5
0,1537,13
0,2398,7
0,1990,28
0,1382,28
0,2688,7
0,750,28
0,2787,28
0,2628,7
0,2275,28
0,1366,7
0,1055,28
0,1903,28
0,2152,15
0,258,15
0,935,13
0,3182,13
0,2823,13
0,1593,6
0,379,5
0,618,6
0,2669,12
0,1329,5
0,1683,6
0,1746,12
0,2625,5
0,2315,20
0,641,12
0,3116,12
0,2884,20
0,1866,7
0,3375,15
0,1303,21
0,881,31
0,1821,31
0,165,3
0,2154,4
0,2253,4
0,3318,0
0,1725,9
0,775,2
0,3329,9
0,643,4
0,370,4
0,3086,21
0,1082,4
0,2891,2
0,797,0
0,447,0
0,2086,21
0,3381,9
0,1114,2
0,3391,2
0,981,0
0,2867,0
0,192,21
0,2243,2
0,696,4
0,1521,2
0,539,0
0,2873,0
0,102,7
0,406,15
0,2332,15
0,872,15
0,2233,12
0,1854,2
0,1358,0
0,1853,0
0,1322,2
0,2682,0
1,33,9
0,1305,9
0,2489,9
0,1910,3
0,2228,3
0,2904,2
0,2071,2
0,722,0
1,386,0
0,2989,0
0,148,2
0,1040,2
0,2472,3
0,73,15
0,3303,3
0,2822,3
0,1629,15
0,2999,2
0,1490,2
0,1554,0
0,527,2
0,1030,9
0,342,0
0,1436,0
0,69,9
0,220,3
0,508,3
0,454,4
0,823,2
0,354,2
0,566,2
0,509,4
0,2649,0
0,946,0
2,148,0
0,2246,0
2,494,2
0,2234,9
0,2094,2
0,670,0
0,3236,0
2,296,0
0,1936,21
0,1649,21
0,3124,4
0,1587,2
0,2046,4
2,648,2
0,1510,2
0,1268,0
0,858,0
0,3221,0
0,573,2
1,227,0
0,735,3
0,3235,0
0,2396,2
0,3226,2
0,2720,0
0,3288,0
2,352,3
0,550,3
0,1454,21
0,955,21
0,968,21
0,997,2
0,1888,9
0,2484,2
2,583,9
0,318,9
0,232,0
0,1971,2
0,193,0
0,801,2
0,1236,4
0,213,9
0,2560,4
0,3254,9
0,1733,0
0,807,2
0,247,0
0,2732,21
0,876,9
0,1704,21
0,2693,0
0,931,0
1,291,9
0,2667,9
0,2932,15
0,2515,15
0,1701,15
0,1240,28
0,108,28
0,3031,28
0,2478,15
0,3157,15
0,811,15
0,2505,2
0,478,0
0,1925,3
0,1467,2
0,377,2
2,73,0
2,83,4
0,1580,4
0,1806,15
0,2620,21
0,1511,21
0,369,31
0,2858,31
0,1261,3
0,1864,3
0,1283,2
0,2325,2
0,926,2
0,2538,4
0,1508,4
0,3271,17
0,3279,31
0,78,3
0,53,3
0,1957,3
0,2189,9
0,1214,9
0,3030,9
0,418,2
0,2354,0
0,2985,0
0,91,29
0,339,9
0,2996,9
0,286,4
0,1999,29
0,391,17
0,1547,0
0,2627,0
0,2788,0
0,615,3
0,3201,3
0,2432,3
0,1400,31
0,1670,4
0,2605,2
0,2781,2
0,2486,2
0,763,0
0,2507,0
0,1898,0
0,1363,2
0,234,0
0,2785,4
0,3163,0
0,659,0
0,1092,4
0,2150,9
0,2433,9
0,2502,9
0,470,9
0,2199,9
0,2608,4
0,635,4
0,1378,0
0,1525,21
0,1275,21
0,2946,2
0,11,4
0,3379,9
0,2740,0
0,1459,2
0,457,2
0,713,9
0,1488,9
0,2240,4
0,1852,4
0,3097,0
0,80,16
0,1453,9
0,491,0
0,526,2
0,765,9
0,1965,9
0,1517,2
0,619,0
0,420,0
0,3041,21
0,1480,21
0,3361,2
0,1044,2
0,1215,16
0,1684,9
0,3330,0
0,3166,21
0,2307,21
0,184,21
0,1417,4
0,1932,4
0,1767,0
0,373,0
0,3110,2
0,545,4
0,2006,2
0,2259,2
0,932,2
0,3034,27
0,2902,4
0,2737,0
0,1817,0
0,1755,16
0,3047,4
0,1365,0
0,2953,0
0,799,2
0,2684,21
0,2497,21
0,530,2
0,1412,9
0,2448,2
0,3223,16
0,196,16
0,361,21
0,702,21
0,3173,2
0,1123,9
0,1723,9
0,1558,4
0,1016,2
0,1477,9
0,2774,9
0,1259,4
0,2997,2
0,746,0
0,1533,16
0,2671,21
0,100,2
0,2434,4
0,1239,2
0,1002,2
0,3319,9
0,2782,0
0,1430,9
0,1597,21
0,753,21
0,2760,2
0,1398,2
0,1955,9
0,2099,4
0,200,2
0,533,0
0,2531,4
0,29,16
0,2251,2
0,496,0
0,503,0
2,490,9
0,977,21
2,322,2
0,2840,0
1,676,0
0,1961,9
0,2375,21
0,1891,9
0,889,13
0,36,12
0,2095,13
0,2218,13
0,834,13
0,1837,13
0,2978,13
0,27,12
0,2269,15
0,3115,15
0,567,15
0,2940,12
0,2856,13
0,387,2
0,3059,2
0,3224,4
0,1074,0
0,2967,2
2,376,2
2,491,9
0,3316,0
0,1307,21
0,975,3
0,2487,2
0,2815,0
0,2440,9
0,2317,2
0,758,2
0,639,2
0,2652,0
0,423,9
0,1325,9
0,3058,2
0,1643,0
0,1021,9
2,653,0
0,2922,9
0,1564,21
0,1745,16
0,3341,2
0,2212,2
0,625,4
0,2039,9
0,1947,4
0,1033,2
0,2525,9
0,1540,9
0,1053,12
0,3199,12
0,2846,7
0,848,13
0,485,13
0,1869,13
0,3300,7
0,620,7
0,2594,7
0,2603,25
0,2219,25
0,434,25
0,2916,5
0,1577,5
0,2273,9
0,1523,12
0,3128,12
0,2163,1
0,2704,15
0,1534,2
0,2878,9
0,2574,16
0,600,4
0,1657,21
0,2870,0
0,617,4
0,642,2
0,181,4
0,459,0
0,3142,0
0,2203,9
0,1425,2
0,3052,0
0,825,2
0,510,21
0,1076,2
0,1994,21
0,2955,4
0,1494,4
0,1439,0
0,2098,0
0,2928,0
0,2072,21
0,2887,2
0,2215,4
0,2751,21
0,2191,2
0,150,2
0,1879,9
0,2877,16
0,1125,0
0,1335,0
0,2968,15
0,502,0
0,411,4
0,3036,4
0,2926,4
0,2677,2
0,2733,0
0,3065,16
0,2977,21
0,450,21
0,93,2
0,2537,16
0,2439,13
0,1137,9
0,2586,21
0,3336,21
0,1695,15
0,3076,15
0,77,15
0,60,15
0,2520,15
0,2855,2
0,1930,2
0,1529,0
0,770,3
0,2336,2
0,1235,9
0,3161,9
1,46,2
0,366,2
0,190,0
0,2458,9
0,3392,9
0,3263,4
0,211,2
0,1829,2
0,1756,2
0,2387,0
0,918,0
0,819,0
0,1785,0
0,984,2
2,722,9
1,577,2
2,132,0
0,2519,0
0,3325,9
0,2143,2
0,1093,0
0,1663,9
0,67,2
0,2960,4
0,245,21
0,2936,0
0,684,9
0,1491,0
0,462,0
0,1690,0
0,208,0
0,2064,4
0,1438,4
0,2368,2
0,2679,2
0,3205,21
0,1017,3
0,902,9
0,1500,2
0,28,0
0,3040,2
0,2986,3
1,607,0
0,1106,9
0,2241,2
0,9,2
0,921,0
0,2188,0
0,2474,2
0,2120,0
0,2906,4
0,393,2
0,2285,2
0,125,0
0,2615,3
0,1315,16
0,2765,16
0,712,2
0,2694,27
0,3006,15
0,2400,4
0,1715,0
0,1084,21
0,3218,21
0,1200,0
0,3191,2
0,3220,4
0,264,21
0,1052,21
0,3138,2
0,2640,0
0,1186,4
0,2580,0
0,1026,0
0,3333,19
0,1655,9
0,3200,0
0,1174,0
0,2970,2
0,3267,16
0,3326,4
0,917,9
0,215,9
0,300,4
0,1205,0
0,2804,0
1,606,0
2,420,2
2,137,2
0,2078,3
0,350,9
0,720,3
0,860,3
0,2327,13
0,569,15
0,88,15
0,2573,15
0,2581,13
0,2451,13
0,2861,13
0,2893,15
0,3184,15
0,3151,7
0,1230,15
0,3312,15
0,201,7
0,2349,3
0,2175,2
0,1426,0
0,845,9
0,1627,7
0,535,15
0,2808,15
0,2698,7
0,1966,15
0,634,7
0,2331,15
0,456,12
0,556,15
0,386,28
0,1677,28
0,653,25
0,194,25
0,915,25
0,2016,25
0,3377,25
0,2184,25
0,704,15
0,2426,28
0,2789,28
0,1584,7
0,2579,7
0,1816,28
0,1226,28
0,2843,28
0,239,28
0,1544,28
0,453,5
0,2272,12
0,1497,5
0,3046,12
0,1935,5
0,798,15
0,1549,15
0,231,15
0,780,15
0,593,15
0,1791,7
0,2264,15
0,2771,15
0,415,12
0,1907,12
0,1918,12
0,651,15
0,919,15
0,2503,3
0,2570,3
0,46,15
0,3337,3
0,235,10
0,2937,10
0,2727,16
0,132,0
0,2115,0
0,3331,0
0,3118,2
0,3174,0
0,1902,16
0,2372,4
0,2888,12
0,1421,10
0,546,10
0,768,12
0,1530,7
0,1171,29
0,2828,7
0,399,29
0,224,29
0,254,7
0,1406,29
0,3028,7
0,1057,29
0,1034,12
0,1255,12
0,1924,12
0,950,15
0,598,7
0,1409,7
0,2562,15
0,3159,15
0,2036,5
0,1049,12
0,2461,12
0,2379,5
0,3334,12
0,2222,5
0,1,5
0,1952,12
0,3013,10
0,2668,15
0,1747,15
0,970,15
0,2707,15
0,1221,5
0,3102,12
0,81,15
0,32,12
0,3338,3
0,585,0
0,355,3
0,2262,3
0,367,9
0,594,2
0,2138,0
0,333,2
0,2685,0
0,1781,3
0,2227,3
0,2136,9
0,637,2
0,338,0
0,89,3
0,187,3
0,1043,9
0,221,3
2,41,2
0,1870,0
0,3141,9
0,1223,21
0,111,0
0,2053,4
0,1760,2
0,2835,2
1,344,0
0,1873,0
0,803,4
0,1116,4
2,212,9
0,1575,9
0,969,4
0,1264,0
2,309,2
0,2527,2
0,2838,0
0,1865,2
1,304,0
0,2302,2
0,283,9
0,2795,9
0,1237,21
0,2173,9
1,242,21
0,2268,2
0,2195,3
0,957,3
0,3258,9
0,443,21
0,1905,0
0,1958,2
0,169,0
0,934,3
1,296,2
0,2576,3
0,2,9
0,1146,9
0,1641,2
0,3021,0
0,2569,2
0,652,2
0,3229,0
0,2117,27
0,483,3
0,3376,9
0,1353,9
0,2113,9
0,2975,2
0,173,16
0,323,21
0,682,3
0,1938,15
0,2230,3
0,343,3
0,3029,15
0,1302,15
0,1826,3
0,1980,3
0,875,21
0,814,13
0,2452,28
0,2665,15
0,3217,15
0,537,15
0,267,13
0,1692,9
0,3195,9
0,61,4
0,1210,4
0,3282,0
0,597,9
0,2948,2
0,1440,21
0,2797,2
0,179,9
0,1131,9
0,461,0
0,353,21
0,2674,21
0,1654,2
0,852,9
0,520,4
0,1740,4
0,2205,16
0,2353,16
0,1165,21
0,2944,21
0,2044,2
0,396,0
0,2556,21
0,2898,9
0,152,2
0,2123,9
0,2866,2
0,287,0
0,2794,16
0,2319,16
0,3332,4
0,3037,0
0,1280,16
0,3127,0
0,2711,21
0,126,4
0,649,2
0,3011,9
0,2419,2
0,167,4
0,1191,2
0,2536,9
0,1732,21
0,697,9
0,548,4
0,1118,16
0,1894,0
0,3393,2
0,98,2
0,2854,16
0,1812,2
0,3154,4
0,2381,16
0,129,21
0,2759,2
0,143,4
0,2068,0
0,147,2
0,1111,2
0,23,9
0,2118,9
0,2329,0
0,2002,0
0,3162,25
0,3394,25
0,2548,25
0,3176,7
0,482,7
0,1056,12
0,1195,12
0,424,7
0,142,4
0,3380,4
0,1408,9
0,1876,2
0,136,0
0,79,16
0,71,9
0,2090,0
0,3387,16
0,250,9
0,1330,0
0,3397,4
0,1763,2
0,1827,0
0,1243,0
0,2533,21
0,2712,4
0,945,0
0,2200,2
0,1028,4
0,2266,0
0,2435,9
0,1248,2
0,1041,2
0,1878,16
0,1140,0
0,1716,16
0,1345,4
0,3360,4
0,3212,21
0,157,21
0,199,9
0,2165,2
0,2844,2
0,624,0
0,2657,0
0,1576,21
0,1908,2
0,290,2
0,2901,2
0,2176,9
0,421,4
0,460,9
0,1341,4
0,929,0
0,314,0
0,1460,5
0,1233,5
0,2736,12
0,1407,3
0,75,3
0,31,3
0,249,15
0,1819,3
0,2826,7
0,2097,15
0,2147,7
0,3057,7
0,1450,15
0,1630,15
0,72,3
0,1605,7
0,999,3
0,2066,7
0,2724,3
0,1023,7
0,2791,3
0,2254,7
0,2388,5
0,727,5
0,2911,5
0,843,5
0,3167,12
0,3119,15
0,130,10
0,1064,12
0,2841,7
0,2293,3
0,2793,3
0,1956,10
0,761,5
0,2406,15
0,1801,7
0,2927,7
0,1162,9
0,1252,9
0,884,2
0,2993,2
0,1897,4
0,47,15
0,2544,15
0,1310,13
0,1967,15
0,2190,15
0,480,15
0,2355,15
0,13,15
0,2990,12
0,2810,15
0,645,12
0,3072,15
0,2763,12
0,2119,12
0,2109,15
0,3301,12
0,2555,15
0,572,15
0,1362,15
0,3147,12
0,50,2
0,3117,2
0,742,2
0,1850,4
0,3053,4
0,2994,2
0,1277,2
0,555,0
1,391,4
2,727,4
0,1320,9
0,638,9
0,1660,0
0,866,3
1,592,4
0,1901,3
0,1651,9
0,1309,9
0,1917,0
0,2779,21
0,840,2
0,719,0
0,1912,2
0,362,0
1,681,0
0,1448,9
0,2101,0
0,1734,2
0,2811,2
0,203,0
0,1914,9
0,1324,9
0,568,21
0,2747,21
0,2449,29
0,2619,29
0,2924,29
0,1951,2
0,3206,29
